" Газета «Волга и Дон» («ВиД») Проект «ВИДные профессии»","Целью проекта является восстановление общественной ценности базовых профессий - рабочего, инженера и т.д. "
" Газета «Восход» Проект «О спорт! Ты жизнь! Физкультуре – ура!»","Целью проекта является оказание всесторонней информационной поддержки мероприятиям, связанным со спортом и физической культурой. При этом особое внимание уделяется к подготовке квалифицированных кадров тренеров, учителей физического воспитания."
" Газета «Вятский край» Проект «Путевка в рабочую жизнь» Проект «Зона особого внимания – окружающая среда»","В рамках проекта редакция намерена широко показать профессионалов, доказывая, что печь хлеб, строить дороги, лечить детей – дело не только нужное, но и по-прежнему престижное. Проект посвящен проблеме сохранения природных ресурсов Кировской области."
" Газета «Заря» Проект «Семья, родительский дом – начало-начал»","Цель проекта – рассказать о буднях сельской семьи, о самых трудолюбивых семьях, развивающих личные подворья и малый бизнес на селе. Проект призван информационно поддержать действующую программу «Самообеспечение», направленную на поддержку малоимущих семей, благодаря которой они поднимают собственное подсобное хозяйства и выходят на уровень самообеспечения."
" Газета «Знамя правды» Проект «Сибирское село на пути к возрождению»","На страницах газеты будет освещаться начавшийся процесс возрождения малого бизнеса в агропромышленном комплексе."
" Газета «Искра» Проект «Крепка семья – крепка держава»","Проект направлен на информационную поддержку мероприятий в рамках Года семьи в России."
" Газета «Кавказская здравница» Проект «Кавказские Минеральные Воды: на уровень мировых стандартов»","Цель проекта: популяризация качественного лечения и отдыха на курортах Кавминвод в рамках общенационального проекта оздоровления россиян в публикациях под рубриками: «Кавказские Минеральные Воды; на уровень мировых стандартов», «Адрес здоровья – курорты Кавминвод», «Целебный ключ», «Наука служит курортам» и др."
" Журнал «Курские ведомости» Проект «Правовой всеобуч – региональный аспект»","Цель проекта - организация правового всеобуча на территории Курской области. Проект представлен рубриками «Спрашивали-отвечаем», «Наши консультации», «Комментарий специалиста», «Обсуждаем законопроект»."
" Газета «Мичуринская правда» Проект «Семь забот, тревог и радостей» ","Целью проекта является информационная поддержка мероприятий в рамках Года семьи в России. Среди задач - пропаганда семейных ценностей, положительного образа здоровой семьи, любви к детям, разъяснение задач опекунства, усыновления, патронатного воспитания, бескомпромиссная борьба с детской и подростковой беспризорностью, бродяжничеством, а также пропаганда семейного чтения, создания в семье атмосферы престижа образования."
" «Мосальская газета» Проект «Отечество»","Цель проекта: укрепление имиджа армии и флота, престижа военной профессии, обобщение и распространение опыта работы организаций и общественных объединений, занимающихся патриотическим воспитанием детей и молодежи."
" Газета «Наша жизнь» Проект «На дорогах района» Проект «Национальные проекты – в действии»"," Цель проекта – привлечение внимания населения к проблеме аварийности на дорогах, транспортного травматизма и повышению правовой культуры водителей и пешеходов; пропаганда изучения правил дорожного движения и правил поведения на дорогах среди населения, в первую очередь, среди детей и молодежи. Цель проекта - информирование населения о реализации национальных проектов «Образование» и «Здоровье» на территории Казанского района и Тюменской области, разъяснение целей и задач данных проектов."
" Газета «Присурские вести» Проект «Семья – это целый мир!» ","Поддержка объявленного в России Года семьи: материалы, очерки, зарисовки по пропаганде семейных ценностей, здорового образа жизни, проблем и их решений в малообеспеченных, многодетных семьях, бескомпромиссной борьбы с детской беспризорностью и бродяжничеством, поддержка попечительства, создание атмосферы престижа образования."
" Газета «Ржевский вестник» Проект «Строим будущее России вместе»","Задачи и цели: публикации о необходимости и возможностях получения качественного образования (повышения квалификации); о распространении опыта школ и учителей по внедрению инновационных технологий в обучение школьников; поддержка развития творческих способностей, воспитание активной жизненной позиции, особенно молодежи."
" Газета «Сельская новь» Проект «Седьмое колено»","Цели проекта: сохранение семейных традиций и ценностей, проявление заботы о нравственном воспитании молодёжи, уважение к пожилым людям."
" Газета «Торбеевские новости» Проект «Спортивным шагом на Олимп»","Цель проекта - пропаганда здорового образа жизни, привлечение молодежи к занятиям физкультурой и спортом, оказание содействия в подготовке высококлассных спортсменов."
" Газета «Ударник труда» Проект «Оставить след на земле»","Проект направлен на привлечение внимания молодежи к сельским профессиям."
" Газета «Юхновские вести» Проект «Отчий край»","Цель проекта - информировать население о выполнении принятого на 25 лет перспективного плана развития города, газификации района, общими усилиями сделать город и в целом район образцовым по благоустройству."
" Газета «Апшеронский рабочий» Проект «Наш сосед – Сочи олимпийский, наши приоритеты – спорт, здоровье, туризм»","Информационная поддержка мероприятий, связанных с подготовкой к зимней Олимпиаде в г. Сочи 2014г. "
" Газета «Вперед» Проект «Армия, флот , патриотизм» Проект «Безопасность на дорогах»"," Цель проекта – на примерах земляков, живущих рядом или павших смертью храбрых представить достойные примеры для молодежи. Активная пропаганда военно-патриотических настроений, укрепление имиджа армии, казачества, как носителя славных боевых исторических традиций. Цель проекта – на конкретных примерах разобрать те или иные дорожные ситуации, посредством выступлений работников ГИБДД, пешеходов, водителей показать, как решаются проблемы безопасности на дорогах района. Большое внимание в рамках проекта будет уделено контролю за состоянием и обустройством улично-дорожной сети и проблеме вождения транспортных средств в пьяном виде."
" Газета «Горячий ключ» Проект «Проектам социального значения – реальное воплощение!»","Цель проекта: объективно и своевременно информировать население о ходе реализации проектов в районе; выявлять проблемы, появившиеся в ходе реализации национальных проектов и помогать в их разрешении; довести задачи и цели национальных проектов до каждого жителя района, помогать населению района использовать в полной мере возможности, которые предоставляют национальные проекты."
" Газета «Знамя победы» Проект «Величие большой державы – твоя история и слава» «Школа: вчера, сегодня, завтра»","Информационная поддержка мероприятий, связанных с патриотическим воспитанием детей и молодежи. Информационное освещение реализации национального проекта «Образование»."
" Газета «Ивантеевский вестник» Проект «Здоровая нация – крепкая Россия» Проект «Мы поможем малышу обрести свою семью»"," Пропаганда здорового образа жизни. Освещение проблем, связанных с оказанием медицинской помощи населению. Основные задачи проекта – пропаганда семейных ценностей, любви к детям, опекунства, усыновления детей-сирот."
" Газета «Красное знамя» Проект «Наш дом и нам жить в нем»","В ходе реализации данного проекта обеспечивается привлечение внимания журналистов и общественности к значимости и актуальности проблем формирования норм толерантного поведения в современном обществе этнического многообразия, вопросов реализации национальной и миграционной политики Удмуртской Республики."
" Газета «Красное Прикамье» Проект «Воспитание патриотизма и любви к Родине на примере родного города»","Журналисты в рамках проекта расскажут о людях, которые являются славой и гордостью города, о тех, кто живет и работает в городе сегодня."
" Газета «Красное знамя» Проект «Труженики села: эстафета поколений»","Проект направлен на популяризацию профессий тружеников села: фермеры, зоотехники, механизаторы и т.д."
" Газета «Курганинские известия» Проект «На пульсе власти» Проект «Память – жива…»","Проект предназначен для обеспечения информированности населения о реализации государственных реформ: административной, местного самоуправления, реализации национальных проектов в районе. Проект создан в рамках пропаганды памятных дат истории Отечества, направлен на воспитание у Курганинской молодежи чувств патриотизма, гражданственности, ответственности за судьбу Родины."
" Газета «Наша жизнь» Проект «Пять шагов к здоровью» Проект «Крестьянству – помощь и поддержку!»","Пропаганда здорового образа жизни, привлечение детей, молодежи к занятиям физической культурой и спортом. Информирование населения о ходе национального проекта в 2008 году в области АПК и этапах его реализации в районе."
" Газета «Ошмес» («Родник») Проект «Агропромышленный комплекс – основа продовольственной безопасности России»","Популяризация и освещение хода реализации среди удмуртского населения Республики Башкортостан национального проекта «Развитие АПК в России»."
" Журнал «Панорама Башкортостана» Проект «Межнациональное согласие – путь к процветанию России!»","Цель проекта: способствовать укреплению дружбы и сотрудничества между всеми народами России, расширение межнациональных и межконфессиональных связей, возможность создания благоприятного климата политико-правового, нравственного, духовного и экономического развития нашего общества, что будет способствовать ускоренному претворению в жизнь Программы развития России до 2020 года."
" Газета «Перекрёсток России» Проект «Развитие АПК: решается на месте»","Проектом предусмотрены материалы о деятельности предприятий АПК всех форм собственности, о товаропроизводителях, о механизмах государственной поддержки сельскохозяйственного производства, о научно обоснованном подходе к растениеводству, о развитии животноводства и кормовой базы, о создании жилищных и других условий для тружеников села."
" Газета «Рассвет» Проект «Надо ли учить Родину любить?»","Цель проекта – раскрыть значимость правильного патриотического, культурно-нравственного, физического и духовного воспитания личности."
" Газета «Слава труду» Проект «Профессионалы, ваше слово и дело!» Проект «Российскому селу – жить, крепнуть и расцветать!»","Информационную поддержку нашего районного СМИ получит распространение передового опыта профессионалов, рассказ о становлении и трудовом пути мастеров, о наставническом движении и привлечении молодежи в базовые профессии. Реализуя проект, газета планирует привлечь внимание к проблемам агропромышленного комплекса района, содействовать успешной реализации государственной, областной и районной программам развития АПК и регулирования рынков сельскохозяйственной продукции."
" Газета «Трудовая жизнь» Проект «Моя семья – мое богатство»","Проект позволит донести до жителей района информацию о том, что делается в районе, области, стране для укрепления института семьи, показать положительный опыт приемных, многодетных семей и семей, в которых воспитываются дети-инвалиды."
" Газета «Тихорецие вести» Проект «Встречная полоса» «Государство по имени семья»","С помощью проекта читатели могут получить ответы от компетентных местных экспертов, поделиться своим водительским опытом, своевременно узнать об изменениях в законодательстве. Данный проект способствует формирование культа здоровой, спортивной, трудовой, образованной семьи, поддержку традиционной для Кубани многодетной семьи."
" Газета «Туапсинские вести» Проект «Туапсинская высота»","Городу Туапсе присвоено звание «Город воинской славы». Рассказать о событиях тех героических лет, показать, что это была историческая и нравственная высота для защитников г. Туапсе – основная задача проекта."
" Газета «Авангард» Проект «За физически и духовно здоровую нацию»","Цель проекта – отражение на страницах газеты всего, что предпринимается для укрепления здоровья населения, сокращения смертности и увеличения рождаемости, развития физкультуры и спорта."
" Газета «Аткарская газета» Проект «Время дела» Проект «Право и жизнь»","Необходимость реализации этого проекта вызвана явным противоречием: невысокий статус традиционных профессий - учителя, врача, механизатора, работника культуры, рабочего, инженера - особенно в глазах молодежи, не соответствует той значительной роли, которую они играют в жизни страны. В ходе реализации проекта газета будет освещать изменения в законодательстве РФ и Саратовской области; информировать о правовой возможности защиты прав человека и гражданина; формировать негативное отношение к незаконным способам решения различных жизненных проблем; формировать позитивное отношение к правоохранительным органам, судебной системе."
" Газета «Анапское Черноморье» Проект «Здоровый образ жизни»","Пропаганда здорового образа жизни."
" Газета «Будни района» Проект «Борьба с коррупцией терроризмом, религиозным экстремизмом, национализмом и преступностью в стране» ","Значимость проекта заключается в том, что без устранения таких негативов в жизни нашего общества как коррупция, терроризм, национализм и преступность невозможно построение полноценного демократического общества. Борьба с этими негативными явлениями и освобождение нашего общества от коррупционеров и преступников – цель проекта."
" Газета «Вечерний Рубцовск» Проект «Здоровая семья – будущее державы»","Концепция проекта определяется особым звучанием в условиях сегодняшней жизни проблем современной семьи, необходимости возрождения ее нравственных ценностей, традиций и отношений."
" Газета «Вперед» Проект «Истории военные страницы» Проект «Нет крепче в мире уз семейных»","Большой интерес к этой теме проявляет молодое поколение, которое необходимо воспитывать в духе патриотизма, уважения к истории, к свои предкам. Информационная пропаганда ценностей семейного быта и воспитания подрастающего поколения. "
" Газета «Заманалул чIу» (Голос времени) Проект «Идеи Национального единства – как основной фактор сохранения самобытности и тесного сотрудничества между народами Российской Федерации, развитие межнационального общения, а также сохранение культурного наследия народов»","Цель проекта – содействовать завершению программы переселения лакского населения Новолакского района на новое место жительства и восстановление Ауховского района, сохраняя при этом мирное сосуществование проживающих на территории района народов и их культурное наследие."
" Газета «Заполярье» Проект «За здоровую нацию на Севере»","Освещение проблем демографии на Севере."
" Газета «Заря Кубани» Проект «По дороге – без опасности»","Задачи проекта – пропаганда правил дорожного движения, повышение культуры водителей и пешеходов."
" Газета «Знамя» Проект «Партнерство во имя процветания» Проект «Соединенные силой слова»","Цель проекта: показать реальное влияние газеты, как выразительницы интересов провинциального социума на принятие решений по важным вопросам местного самоуправления по формуле: Общество-Газета-Власть. Цель проекта: вернуть детей родителям, а родителей детям: представитель газеты, как посредник здоровых общественных сил в неблагополучных семьях, как последний призыв к совести непутевых родителей."
" Газета «Калининец» Проект «Социум: проблемы и пути их решения»","Освещение актуальных и наиболее востребованных на сегодняшний день тем в Калининском районе: развитие сельского хозяйства, безопасность на дорогах, семейные ценности, трудоустройство, благоустройство населенных пунктов, проблемы алкоголизма и наркомании в районе."
" Газета «Karjalan Sanomat» («Новости Карелии») Проект «Семья как институт сохранения прибалтийско-финских народов Республики Карелия»","Содействие сохранению прибалтийско-финской семьи, самобытности коренных малочисленных народов Карелии (карелов, вепсов, финнов), укреплению экономического, социального и культурного своеобразия малочисленных народов республики, популяризация опыта образовательных учреждений, семьи по обучению детей карельскому, вепсскому и финскому языкам, сохранению культурного населения карелов, вепсов, финнов, сотрудничеству малочисленных народов с представителями других национальностей, проживающих в республике."
" Газета «Наша жизнь» Проект «Порубежье»","Проект ориентирован на утверждение в общественном сознании патриотического отношения к отечеству. В рамках проекта планируется рассказать и о взаимном сотрудничестве с нашими соседями – странами Балтии. Проект также призван рассказать о сложностях и проблемах, существующих у населения на приграничной территории."
" Газета «Новороссийский рабочий» Проект «Информационное партнерство: власть-бизнес-газета»","Цель проекта – вовлечение горожан в занятие малым и средним бизнесом, мотивация деловых людей на честный и социально-ответственный бизнес, на партнерские отношения с властью, правоохранительными, контролирующими, правозащитными и общественными организациями."
" Газета «Озерский вестник» Проект «Озерский семейный округ»","Проект направлен на пропаганду семейного чтения, воспитания уважения к старшему поколению, укрепление семейных традиций и полезного, развивающего досуга."
" Газета «Приазовье» Проект «Вместе против беды 21 века»","Проект направлен на пропаганду здорового образа жизни, борьбу с наркоманией, алкоголизмом и призван оказывать информационную поддержку реализации краевой программы «Антинарко»."
" Газета «Призыв» Проект «Крымский район – территория здоровья и благополучия»","Материалы, опубликованные в рамках проекта, направлены на воспитание патриотизма подрастающего поколения, повышение рождаемости населения, привитие здорового образа жизни, на борьбу с алкоголизмом, наркоманией, игроманией."
" Газета «Предгорье» Проект «Вся власть на месте» «Разноцветье палитры»","Цель проекта – информационная поддержка хода реализации государственных задач в области осуществления полномочий властями на местах. Цель проекта – информационная поддержка литературного, музыкального, изобразительного, научно-технического и других общественно- полезных форм творчества населения."
" Газета «Родная земля» Проект «Местная власть» Проект «Образование – дело престижное»","Цель проекта - способствовать распространению положительного опыта сотрудничества муниципальной власти с различными общественными организациями в решении вопросов местного значения. Основной целью проекта является повышение роли семьи в нравственном воспитании и образовании подрастающего поколения. Обсуждение вопросов и тем, касающихся профориентации выпускников школ, культа здоровой семьи, пропаганда семейного чтения и создания в семье престижа образования."
" Газета «Свет маяков» Проект «Я выбираю жизнь» Проект «Местное самоуправление и достойная жизнь граждан»","Задачи проекта: сформировать в молодежной среде устойчиво негативное отношение к употреблению наркотиков, дать исполнительной и представительной власти муниципального образования максимально полную и достоверную информацию для объективной оценки ситуации, выработки комплексных мер противодействия распространению наркомании. Цель проекта – внедрить в общественное сознание позитивное отношение к процессу становления местного самоуправления, привлечь граждан к решению проблем сельских поселений."
" Газета «Степная новь» Проект «Развитие АПК» Проект «Семья вместе – душа на месте»","Информирование читателей о деятельности местной власти, других структур и общественных организаций по выполнению государственных социальных проектов «Развитие АПК» во всех пяти сельских поселениях. Пропаганда семейных ценностей, материнства и детства, любви к детям, борьба с детской беспризорностью и бродяжничеством, поддержка детей, оставшихся без попечения родителей."
" Газета «Юринский рабочий» Проект «Крепка семья – крепка Россия»","Пропаганда культа здоровой семьи, любви к детям, семейных ценностей, опекунства, усыновления детей-сирот. "
" Газета «Вольная Кубань» Проект «Дело чести государства – победить коррупцию!»","Цель проекта является публикация материалов по созданию мотивации поведения, направленного на искоренение коррупционных проявлений; правовое просвещение населения; исследование причин и форм коррупции; защита бизнеса от чиновничьего «налета» и произвола; помощь «простому» человеку при коррупционных проявлениях в повседневной жизни и др."
" Газета «Дагестанская панорама» Проект «Коррупция – глазами СМИ»","Проект предусматривает периодическое освещение на страницах газеты вопросов и проблем, касающиеся коррупции в различных сферах жизни дагестанского общества, что в определённой степени способствует разговору о поиске способа искоренения этого явления. Большое влияние на ситуацию в республике оказывают средства массовой информации."
" Газета «Звезда Лангепаса» Проект «Жилищно-коммунальное хозяйство города»","Освещение работы коммунальных предприятий, их модернизации, внедрению энергосберегающих технологий, повышению качества обслуживания потребителей."
" Газета «Златоустовский рабочий» Проект «История и традиции. «Златоустовскому рабочему» - 100 лет»","Газете «Златоустовский рабочий» в декабре исполняется 100 лет. Это одна из старейших газет на Урале и в стране. Историю газеты нельзя отделить от истории города. Она всегда отвечала главным запросам общества."
" Газета «Золотой Рог» Проект «Тихоокеанская Россия. АТЭС-2012»","Общественная значимость проекта в том, что речь идет о территориальной целостности России, сохранении ее дальневосточных территорий и о месте самой России в завтрашнем мировом раскладе сил."
" Газета «Калининградский аграрий» Проект «Селу нужны специалисты!»","Информационное обеспечение программы переселения соотечественников в Российскую Федерацию, регулирование трудовой миграции и организации деятельности розничных рынков поможет мигрантам найти себе применение в сельской местности, обустроить жизнь и сориентироваться в плане работы."
" Газета «Красноярский рабочий» Проект «Противодействие коррупции»","Проект представляет собой серию материалов, включающие разъяснение политики госорганов в области борьбы с коррупцией, освещение достижений государственных и правоохранительных органов в этой сфере, содействие профилактике коррупционных действий и пропаганде антикоррупционного поведения, борьбе с правовым нигилизмом и правовому просвещению, предание гласности конкретных фактов борьбы с коррупцией."
" Газета «Новая жизнь» Проект «Пятый век»","Цель проекта – объединение историков, краеведов, учащихся города для изучения истории и культуры своего уникального края, патриотическое воспитание школьников и молодежи. Проект разработан в связи с 410-летием города Верхотурье."
" Журнал «Огонек» Проект «Россия и мир»","Рубрика «Россия и мир» в журнале – как бы продолжение новостей. Но к каждой теме, поднимаемой в рубрике журналисты подходят с точки зрения социальной значимости и влияния события на жизнь россиян, вне зависимости от территории где оно произошло, внутри страны или за ее пределами."
" Газета «Издательский дом «Пензенская правда» Проект «Новые пути развития России в зеркале региона»","Проект направлен на повышение информированности населения о государственных программах, об их пользе для общества в целом и для каждого конкретного гражданина в частности."
" Газета «Призыв» Проект «Люди земли Лямбирской»","Цель проекта поднять престиж таких профессий как рабочий, врач, педагог, инженер. Помочь решить проблемы с трудоустройством молодежи."
" Газета «Рабочая правда» Проект «Я б в рабочие пошел…»","Решение проблемы закрепления молодых в городе способствует развитию, созданию благоприятного социального климата."
" Газета «Северный рабочий» Проект «Культурный Северодвинск»","Цель проекта: привлечение внимания органов власти и местного сообщества к проблемам работников культурной сферы."
" Газета «Советская Сибирь» Проект «Сегодня проект – завтра реальность»","Цели и задачи проекта: помочь гражданам района понять суть национальных проектов «Здоровье», Образование, «Доступное и качественное жильё – гражданам России», «Развитие АПК»."
" Газета «Томские новости» Проект «Университетский проспект»","Серия публикаций в областной газете призвана содействовать реформе высшей школы в известном вузовском городе, в том числе путем публичного обсуждения оптимальной для томских вузов модели федерального университета."
" Журнал «Эксперт – Урал» Проект «Проблематика миграционных потоков: трудовые ресурсы и переселенцы»","Цель проекта –– оценить влияние миграционных потоков на экономическую и социальную сферы Урала и Западной Сибири."

